caregiver_id,week,stressLevel,sleepQualityHoursPerWeek,workloadHoursPerWeek,familyWeeklyIncome,careQuality
79,1,0.505,53.2,10.0,1246.3817266528924,0.7198333333333333
80,1,0.505,50.4,16.461707456095404,1224.3695067804379,0.7198333333333333
81,1,1.33,54.88,158.87551157231223,1294.0710511596535,0.5823333333333334
82,1,1.0,54.88,71.66392878069927,1374.222677384149,0.6373333333333334
83,1,1.102,54.88,82.21803462660392,1092.6922269633108,0.6203333333333334
84,1,0.505,50.4,14.67718620586082,1344.2898755911997,0.7198333333333333
85,1,0.505,50.4,18.690402897738068,1260.5740703958634,0.7198333333333333
86,1,1.073,54.88,52.44312641570028,863.1312625384927,0.6251666666666668
87,1,1.102,54.88,78.25987557259728,1179.1153876897956,0.6203333333333334
88,1,1.33,54.88,123.62526060530296,1364.3674252214987,0.5823333333333334
89,1,1.33,54.88,132.03169287179415,1283.6504671221346,0.5823333333333334
90,1,1.33,54.88,153.95162955375687,1422.0914445757094,0.5823333333333334
91,1,0.772,54.88,31.18586705781143,945.347025490715,0.6753333333333333
92,1,0.505,54.88,20.49842720575284,1358.5605834481967,0.7198333333333333
93,1,0.505,50.4,14.495387129919088,1424.35260190918,0.7198333333333333
94,1,0.937,54.88,50.134894452991695,906.4536781779286,0.6478333333333334
95,1,0.937,54.88,43.84404338300556,1111.5969614585197,0.6478333333333334
96,1,0.772,54.88,30.005167494277067,1049.9836283437241,0.6753333333333333
97,1,0.67,54.88,31.8629207871029,1466.2238726840585,0.6923333333333334
98,1,0.6070000000000001,53.2,10.0,1057.0393849741088,0.7028333333333334
99,1,0.505,53.2,12.151555853803202,1436.5299009588634,0.7198333333333333
100,1,1.0,54.88,66.2401869518307,1475.5413882064963,0.6373333333333334
1,2,1.102,54.88,88.48632491545266,1026.4243813381038,0.6203333333333334
2,2,0.505,50.4,16.25152666942521,1328.8493956850816,0.7198333333333333
3,2,1.102,54.88,75.79529059811618,1111.2627721517595,0.6203333333333334
4,2,1.568,54.88,150.36815664287062,817.9047666938816,0.5276666666666666
5,2,1.33,54.88,139.95021539613248,1411.4000693066723,0.5823333333333334
6,2,0.937,54.88,40.524308120737594,1059.6787423387095,0.6478333333333334
7,2,1.2670000000000001,54.88,104.35431308592457,1045.4253815925167,0.5928333333333333
8,2,0.6070000000000001,53.2,10.0,1140.1054824402618,0.7028333333333334
9,2,1.102,54.88,83.18763696837702,971.4963514347533,0.6203333333333334
10,2,0.44200000000000006,54.88,5.476942722380404,1107.61283842985,0.7303333333333334
11,2,1.568,54.88,134.94558904126183,801.1641146635696,0.5276666666666666
12,2,0.505,54.88,21.930252168475374,1280.7865508237055,0.7198333333333333
13,2,1.165,54.88,91.04124163124065,1238.4794861234186,0.6098333333333333
14,2,1.432,54.88,165.58143745189946,1158.542820817844,0.5653333333333334
15,2,1.432,54.88,160.20171211683726,1088.9516099717423,0.5653333333333334
16,2,1.102,54.88,78.14066372695811,1123.203272990298,0.6203333333333334
17,2,1.33,54.88,155.92786891071995,1488.8533015218284,0.5823333333333334
18,2,0.6070000000000001,50.4,16.120852847018625,1100.2485016894448,0.7028333333333334
19,2,1.33,54.88,142.5757118656948,1387.7860663756974,0.5823333333333334
20,2,1.432,54.88,144.8719222975978,988.9408785790008,0.5653333333333334
21,2,1.33,54.88,137.65684520022126,1373.10825241016,0.5823333333333334
22,2,0.937,54.88,44.5404482773174,928.013166701837,0.6478333333333334
23,2,0.835,54.88,59.74453589243914,1495.8845257571131,0.6648333333333334
24,2,0.937,54.88,45.438648655284986,915.5874098914371,0.6478333333333334
25,2,1.2670000000000001,54.88,100.91085767497913,1106.8323752017595,0.5928333333333333
26,2,1.238,54.88,60.62732161376479,825.6020398653633,0.5976666666666667
27,2,1.432,54.88,161.90954302404978,1095.0403084075037,0.5653333333333334
28,2,1.2670000000000001,54.88,115.15612811802066,950.2807883328326,0.5928333333333333
29,2,0.505,53.2,12.798516126125001,1470.0377721724842,0.7198333333333333
30,2,0.772,54.88,33.08135915125381,1053.382660581262,0.6753333333333333
31,2,0.6070000000000001,53.2,10.0,912.4488617183368,0.7028333333333334
32,2,1.2670000000000001,54.88,95.82740206384236,1128.7501672505946,0.5928333333333333
33,2,0.505,50.4,13.04596925186324,1333.6137703184982,0.7198333333333333
34,2,1.0,54.88,89.39952032089082,1467.454817763225,0.6373333333333334
35,2,0.505,50.4,14.236467004552217,1419.1775134859686,0.7198333333333333
36,2,0.9080000000000001,54.88,38.11955735860228,821.8735094549577,0.6526666666666667
37,2,0.7430000000000001,54.88,10.277009391312223,845.0025681739621,0.6801666666666667
38,2,0.6070000000000001,50.4,15.36815262600416,1101.37259366124,0.7028333333333334
39,2,1.33,54.88,129.5612228498462,1250.4507054094277,0.5823333333333334
40,2,1.102,54.88,74.29790696727423,1009.8007378404981,0.6203333333333334
41,2,1.432,54.88,166.2370669139898,1059.0011565171976,0.5653333333333334
42,2,1.33,54.88,140.03735015967436,1365.3813294098115,0.5823333333333334
43,2,1.073,54.88,57.33429938741318,869.5431159601271,0.6251666666666668
44,2,1.568,54.88,165.78683074916597,887.3443659748307,0.5276666666666666
45,2,0.937,54.88,42.51161025728574,994.0268500751798,0.6478333333333334
46,2,0.937,54.88,58.975022445894965,1057.0563916799595,0.6478333333333334
47,2,1.165,54.88,111.34326732804351,1324.319561788063,0.6098333333333333
48,2,1.432,54.88,132.02603855307893,1013.6168259105254,0.5653333333333334
49,2,0.34,54.88,3.2901648509698695,1429.2429075324667,0.7473333333333334
50,2,0.505,54.88,13.842521195345082,1231.821269721578,0.7198333333333333
51,2,0.7430000000000001,53.2,10.0,863.3312641776104,0.6801666666666667
52,2,1.33,54.88,141.09097329319283,1293.795699792569,0.5823333333333334
53,2,1.432,54.88,167.92959667047734,1133.6235792463738,0.5653333333333334
54,2,1.432,54.88,135.18748033801623,1052.036937789532,0.5653333333333334
55,2,0.67,47.6,19.262393611706358,1486.8746298460842,0.6923333333333334
56,2,0.6070000000000001,50.4,15.603063363994245,921.4258566042904,0.7028333333333334
57,2,0.6070000000000001,53.2,11.147053979365346,1034.3471659226573,0.7028333333333334
58,2,1.0,54.88,83.0664585759364,1319.194175367627,0.6373333333333334
59,2,1.33,54.88,140.23173882628052,1207.5392981975424,0.5823333333333334
60,2,1.2670000000000001,54.88,117.00010664390294,1115.8196353058186,0.5928333333333333
61,2,1.102,54.88,76.37649777585318,988.8388771665711,0.6203333333333334
62,2,1.2670000000000001,54.88,119.25153523485271,1195.2057823398957,0.5928333333333333
63,2,1.102,54.88,62.240781586083266,984.5185919486237,0.6203333333333334
64,2,0.6070000000000001,53.2,12.101741204937888,1060.8935455666367,0.7028333333333334
65,2,0.505,50.4,17.318435292427793,1322.343927468356,0.7198333333333333
66,2,1.432,54.88,159.59169840418136,935.8850648876808,0.5653333333333334
67,2,0.505,50.4,14.484793197664047,1276.326600458799,0.7198333333333333
68,2,1.33,54.88,138.55041891011481,1389.1822686614314,0.5823333333333334
69,2,0.505,50.4,14.798709387524987,1431.095096316417,0.7198333333333333
70,2,0.505,50.4,18.4769852503957,1492.412123312469,0.7198333333333333
71,2,0.505,53.2,10.0,1427.5620607248493,0.7198333333333333
72,2,1.2670000000000001,54.88,105.2772405134483,1057.7983155181118,0.5928333333333333
73,2,0.6070000000000001,53.2,10.0,1029.9473037685134,0.7028333333333334
74,2,0.44200000000000006,54.88,7.519537569857699,1084.928989192638,0.7303333333333334
75,2,0.505,50.4,14.802868033684419,1466.980449225241,0.7198333333333333
76,2,0.937,54.88,55.78537809604955,1031.7576914827841,0.6478333333333334
77,2,0.505,53.2,10.0,1442.785551724372,0.7198333333333333
78,2,0.835,54.88,41.984133724786936,1316.3699340061714,0.6648333333333334
79,2,0.505,53.2,10.0,1246.3817266528924,0.7198333333333333
80,2,0.505,50.4,16.461707456095404,1224.3695067804379,0.7198333333333333
81,2,1.33,54.88,158.87551157231223,1294.0710511596535,0.5823333333333334
82,2,1.0,54.88,71.66392878069927,1374.222677384149,0.6373333333333334
83,2,1.102,54.88,82.21803462660392,1092.6922269633108,0.6203333333333334
84,2,0.505,50.4,14.67718620586082,1344.2898755911997,0.7198333333333333
85,2,0.505,50.4,18.690402897738068,1260.5740703958634,0.7198333333333333
86,2,1.073,54.88,52.44312641570028,863.1312625384927,0.6251666666666668
87,2,1.102,54.88,78.25987557259728,1179.1153876897956,0.6203333333333334
88,2,1.33,54.88,123.62526060530296,1364.3674252214987,0.5823333333333334
89,2,1.33,54.88,132.03169287179415,1283.6504671221346,0.5823333333333334
90,2,1.33,54.88,153.95162955375687,1422.0914445757094,0.5823333333333334
91,2,0.772,54.88,31.18586705781143,945.347025490715,0.6753333333333333
92,2,0.505,54.88,20.49842720575284,1358.5605834481967,0.7198333333333333
93,2,0.505,50.4,14.495387129919088,1424.35260190918,0.7198333333333333
94,2,0.937,54.88,50.134894452991695,906.4536781779286,0.6478333333333334
95,2,0.937,54.88,43.84404338300556,1111.5969614585197,0.6478333333333334
96,2,0.772,54.88,30.005167494277067,1049.9836283437241,0.6753333333333333
97,2,0.67,54.88,31.8629207871029,1466.2238726840585,0.6923333333333334
98,2,0.6070000000000001,53.2,10.0,1057.0393849741088,0.7028333333333334
99,2,0.505,53.2,12.151555853803202,1436.5299009588634,0.7198333333333333
100,2,1.0,54.88,66.2401869518307,1475.5413882064963,0.6373333333333334
1,3,1.102,54.88,88.48632491545266,1026.4243813381038,0.6203333333333334
2,3,0.505,50.4,16.25152666942521,1328.8493956850816,0.7198333333333333
3,3,1.102,54.88,75.79529059811618,1111.2627721517595,0.6203333333333334
4,3,1.568,54.88,150.36815664287062,817.9047666938816,0.5276666666666666
5,3,1.33,54.88,139.95021539613248,1411.4000693066723,0.5823333333333334
6,3,0.937,54.88,40.524308120737594,1059.6787423387095,0.6478333333333334
7,3,1.2670000000000001,54.88,104.35431308592457,1045.4253815925167,0.5928333333333333
8,3,0.6070000000000001,53.2,10.0,1140.1054824402618,0.7028333333333334
9,3,1.102,54.88,83.18763696837702,971.4963514347533,0.6203333333333334
10,3,0.44200000000000006,54.88,5.476942722380404,1107.61283842985,0.7303333333333334
11,3,1.568,54.88,134.94558904126183,801.1641146635696,0.5276666666666666
12,3,0.505,54.88,21.930252168475374,1280.7865508237055,0.7198333333333333
13,3,1.165,54.88,91.04124163124065,1238.4794861234186,0.6098333333333333
14,3,1.432,54.88,165.58143745189946,1158.542820817844,0.5653333333333334
15,3,1.432,54.88,160.20171211683726,1088.9516099717423,0.5653333333333334
16,3,1.102,54.88,78.14066372695811,1123.203272990298,0.6203333333333334
17,3,1.33,54.88,155.92786891071995,1488.8533015218284,0.5823333333333334
18,3,0.6070000000000001,50.4,16.120852847018625,1100.2485016894448,0.7028333333333334
19,3,1.33,54.88,142.5757118656948,1387.7860663756974,0.5823333333333334
20,3,1.432,54.88,144.8719222975978,988.9408785790008,0.5653333333333334
21,3,1.33,54.88,137.65684520022126,1373.10825241016,0.5823333333333334
22,3,0.937,54.88,44.5404482773174,928.013166701837,0.6478333333333334
23,3,0.835,54.88,59.74453589243914,1495.8845257571131,0.6648333333333334
24,3,0.937,54.88,45.438648655284986,915.5874098914371,0.6478333333333334
25,3,1.2670000000000001,54.88,100.91085767497913,1106.8323752017595,0.5928333333333333
26,3,1.238,54.88,60.62732161376479,825.6020398653633,0.5976666666666667
27,3,1.432,54.88,161.90954302404978,1095.0403084075037,0.5653333333333334
28,3,1.2670000000000001,54.88,115.15612811802066,950.2807883328326,0.5928333333333333
29,3,0.505,53.2,12.798516126125001,1470.0377721724842,0.7198333333333333
30,3,0.772,54.88,33.08135915125381,1053.382660581262,0.6753333333333333
31,3,0.6070000000000001,53.2,10.0,912.4488617183368,0.7028333333333334
32,3,1.2670000000000001,54.88,95.82740206384236,1128.7501672505946,0.5928333333333333
33,3,0.505,50.4,13.04596925186324,1333.6137703184982,0.7198333333333333
34,3,1.0,54.88,89.39952032089082,1467.454817763225,0.6373333333333334
35,3,0.505,50.4,14.236467004552217,1419.1775134859686,0.7198333333333333
36,3,0.9080000000000001,54.88,38.11955735860228,821.8735094549577,0.6526666666666667
37,3,0.7430000000000001,54.88,10.277009391312223,845.0025681739621,0.6801666666666667
38,3,0.6070000000000001,50.4,15.36815262600416,1101.37259366124,0.7028333333333334
39,3,1.33,54.88,129.5612228498462,1250.4507054094277,0.5823333333333334
40,3,1.102,54.88,74.29790696727423,1009.8007378404981,0.6203333333333334
41,3,1.432,54.88,166.2370669139898,1059.0011565171976,0.5653333333333334
42,3,1.33,54.88,140.03735015967436,1365.3813294098115,0.5823333333333334
43,3,1.073,54.88,57.33429938741318,869.5431159601271,0.6251666666666668
44,3,1.568,54.88,165.78683074916597,887.3443659748307,0.5276666666666666
45,3,0.937,54.88,42.51161025728574,994.0268500751798,0.6478333333333334
46,3,0.937,54.88,58.975022445894965,1057.0563916799595,0.6478333333333334
47,3,1.165,54.88,111.34326732804351,1324.319561788063,0.6098333333333333
48,3,1.432,54.88,132.02603855307893,1013.6168259105254,0.5653333333333334
49,3,0.34,54.88,3.2901648509698695,1429.2429075324667,0.7473333333333334
50,3,0.505,54.88,13.842521195345082,1231.821269721578,0.7198333333333333
51,3,0.7430000000000001,53.2,10.0,863.3312641776104,0.6801666666666667
52,3,1.33,54.88,141.09097329319283,1293.795699792569,0.5823333333333334
53,3,1.432,54.88,167.92959667047734,1133.6235792463738,0.5653333333333334
54,3,1.432,54.88,135.18748033801623,1052.036937789532,0.5653333333333334
55,3,0.67,47.6,19.262393611706358,1486.8746298460842,0.6923333333333334
56,3,0.6070000000000001,50.4,15.603063363994245,921.4258566042904,0.7028333333333334
57,3,0.6070000000000001,53.2,11.147053979365346,1034.3471659226573,0.7028333333333334
58,3,1.0,54.88,83.0664585759364,1319.194175367627,0.6373333333333334
59,3,1.33,54.88,140.23173882628052,1207.5392981975424,0.5823333333333334
60,3,1.2670000000000001,54.88,117.00010664390294,1115.8196353058186,0.5928333333333333
61,3,1.102,54.88,76.37649777585318,988.8388771665711,0.6203333333333334
62,3,1.2670000000000001,54.88,119.25153523485271,1195.2057823398957,0.5928333333333333
63,3,1.102,54.88,62.240781586083266,984.5185919486237,0.6203333333333334
64,3,0.6070000000000001,53.2,12.101741204937888,1060.8935455666367,0.7028333333333334
65,3,0.505,50.4,17.318435292427793,1322.343927468356,0.7198333333333333
66,3,1.432,54.88,159.59169840418136,935.8850648876808,0.5653333333333334
67,3,0.505,50.4,14.484793197664047,1276.326600458799,0.7198333333333333
68,3,1.33,54.88,138.55041891011481,1389.1822686614314,0.5823333333333334
69,3,0.505,50.4,14.798709387524987,1431.095096316417,0.7198333333333333
70,3,0.505,50.4,18.4769852503957,1492.412123312469,0.7198333333333333
71,3,0.505,53.2,10.0,1427.5620607248493,0.7198333333333333
72,3,1.2670000000000001,54.88,105.2772405134483,1057.7983155181118,0.5928333333333333
73,3,0.6070000000000001,53.2,10.0,1029.9473037685134,0.7028333333333334
74,3,0.44200000000000006,54.88,7.519537569857699,1084.928989192638,0.7303333333333334
75,3,0.505,50.4,14.802868033684419,1466.980449225241,0.7198333333333333
76,3,0.937,54.88,55.78537809604955,1031.7576914827841,0.6478333333333334
77,3,0.505,53.2,10.0,1442.785551724372,0.7198333333333333
78,3,0.835,54.88,41.984133724786936,1316.3699340061714,0.6648333333333334
79,3,0.505,53.2,10.0,1246.3817266528924,0.7198333333333333
80,3,0.505,50.4,16.461707456095404,1224.3695067804379,0.7198333333333333
81,3,1.33,54.88,158.87551157231223,1294.0710511596535,0.5823333333333334
82,3,1.0,54.88,71.66392878069927,1374.222677384149,0.6373333333333334
83,3,1.102,54.88,82.21803462660392,1092.6922269633108,0.6203333333333334
84,3,0.505,50.4,14.67718620586082,1344.2898755911997,0.7198333333333333
85,3,0.505,50.4,18.690402897738068,1260.5740703958634,0.7198333333333333
86,3,1.073,54.88,52.44312641570028,863.1312625384927,0.6251666666666668
87,3,1.102,54.88,78.25987557259728,1179.1153876897956,0.6203333333333334
